DATE,DEPTH,CTDSAL
24/10/2000,2500,21.01
24/10/2000,1000,15.99
24/10/2000,2000,18.54
24/10/2000,1500,16.14
24/10/2000,500,15.98
24/10/2000,100,15.96
28/11/2000,1000,21.08
28/11/2000,100,20.63
28/11/2000,1500,21.25
28/11/2000,2500,23.38
28/11/2000,500,20.66
28/11/2000,2000,21.74
18/12/2000,2500,21.6
18/12/2000,1500,21.32
18/12/2000,1000,21.08
18/12/2000,100,20.52
18/12/2000,2000,21.6
18/12/2000,500,20.53
16/01/2001,500,19.88
16/01/2001,1500,20.88
16/01/2001,2000,22.15
16/01/2001,1000,20.36
16/01/2001,2500,23.14
16/01/2001,100,19.79
15/02/2001,500,15.24
15/02/2001,2000,19.06
15/02/2001,1000,16.17
15/02/2001,1500,17.08
15/02/2001,2500,19.99
15/02/2001,100,15.19
13/03/2001,2000,20.17
13/03/2001,500,17.53
13/03/2001,1500,19.19
13/03/2001,1000,17.62
13/03/2001,100,17.47
13/03/2001,2500,21.07
18/04/2001,1000,16.37
18/04/2001,2500,19.23
18/04/2001,500,16.26
18/04/2001,100,16.18
18/04/2001,2000,16.44
18/04/2001,1500,16.45
31/05/2001,2000,17.74
31/05/2001,1000,15.17
31/05/2001,1500,15.94
31/05/2001,100,14.67
31/05/2001,2500,18.42
31/05/2001,500,14.68
28/06/2001,500,15.81
28/06/2001,2500,22.07
28/06/2001,1500,20.36
28/06/2001,1000,17.23
28/06/2001,100,15.79
28/06/2001,2000,21.02
11/07/2001,100,15.99
11/07/2001,500,16.37
11/07/2001,2000,20.44
11/07/2001,2500,21.71
11/07/2001,1500,18.4
11/07/2001,1000,17.66
09/08/2001,500,19.19
09/08/2001,1500,21.58
09/08/2001,100,19.15
09/08/2001,1000,21.12
09/08/2001,2000,22.31
09/08/2001,2500,23.38
10/09/2001,100,15.28
10/09/2001,1500,16.8
10/09/2001,500,15.31
10/09/2001,1000,15.35
10/09/2001,2000,20.32
10/09/2001,2500,22.65
16/10/2001,1000,17.04
16/10/2001,2500,21.74
16/10/2001,100,15.87
16/10/2001,2000,19.18
16/10/2001,1500,17.95
16/10/2001,500,16.87
06/11/2001,2500,20.6
06/11/2001,2000,18.42
06/11/2001,1000,17.73
06/11/2001,100,17.73
06/11/2001,1500,17.78
06/11/2001,500,17.73
13/12/2001,500,
13/12/2001,1000,
13/12/2001,1500,
13/12/2001,2000,
13/12/2001,2500,
13/12/2001,100,
08/01/2002,100,15.75
08/01/2002,500,16.96
08/01/2002,1500,17.63
08/01/2002,1000,17.05
08/01/2002,2000,18.77
08/01/2002,2500,19.81
21/02/2002,2500,
21/02/2002,2000,
21/02/2002,500,
21/02/2002,100,
21/02/2002,1500,
21/02/2002,1000,
11/03/2002,2500,19.51
11/03/2002,500,19.29
11/03/2002,100,19.23
11/03/2002,2000,19.36
11/03/2002,1500,19.35
11/03/2002,1000,19.33
10/04/2002,1500,15.74
10/04/2002,2500,19.38
10/04/2002,2000,18.53
10/04/2002,500,15.18
10/04/2002,100,15.13
10/04/2002,1000,15.28
21/05/2002,2000,17.98
21/05/2002,100,11.42
21/05/2002,2500,18.75
21/05/2002,1500,14.2
21/05/2002,1000,11.77
21/05/2002,500,11.43
18/06/2002,100,11.75
18/06/2002,500,11.84
18/06/2002,1000,12.23
18/06/2002,2000,18.62
18/06/2002,2500,18.8
18/06/2002,1500,15.83
09/07/2002,1500,22.39
09/07/2002,2000,22.85
09/07/2002,500,19.04
09/07/2002,2500,25.12
09/07/2002,100,
09/07/2002,1000,21.24
20/08/2002,2500,23.34
20/08/2002,100,13.71
20/08/2002,500,14.83
20/08/2002,1500,18.04
20/08/2002,1000,16.15
20/08/2002,2000,21.36
17/09/2002,500,13.61
17/09/2002,2500,23.17
17/09/2002,100,13.53
17/09/2002,1000,13.95
17/09/2002,2000,21.08
17/09/2002,1500,14
15/10/2002,1000,16.61
15/10/2002,1500,19.4
15/10/2002,2500,22.01
15/10/2002,100,15.67
15/10/2002,500,15.72
15/10/2002,2000,21.42
19/11/2002,1000,16.96
19/11/2002,500,16.94
19/11/2002,1500,16.97
19/11/2002,2500,21.82
19/11/2002,2000,19.62
19/11/2002,100,16.91
17/12/2002,1000,16.71
17/12/2002,2500,16.76
17/12/2002,2000,16.73
17/12/2002,100,16.68
17/12/2002,1500,16.72
17/12/2002,500,16.7
23/01/2003,1500,23.83
23/01/2003,100,18.14
23/01/2003,1000,23.24
23/01/2003,2000,24.41
23/01/2003,500,20.39
23/01/2003,2500,24.75
18/02/2003,100,19.38
18/02/2003,500,19.43
18/02/2003,1000,20.06
18/02/2003,2500,24.73
18/02/2003,1500,22.15
18/02/2003,2000,22.88
11/03/2003,2500,22.9
11/03/2003,100,13.83
11/03/2003,500,14.27
11/03/2003,2000,18.71
11/03/2003,1500,15.1
11/03/2003,1000,14.68
24/04/2003,100,15.06
24/04/2003,2500,22.56
24/04/2003,500,15.14
24/04/2003,1500,17.18
24/04/2003,2000,22.42
24/04/2003,1000,16.47
13/05/2003,1500,17.76
13/05/2003,2000,21.31
13/05/2003,500,15.46
13/05/2003,1000,16.37
13/05/2003,2500,21.88
13/05/2003,100,15.42
17/06/2003,2500,23.99
17/06/2003,500,15.28
17/06/2003,100,15.23
17/06/2003,2000,22.52
17/06/2003,1500,20.31
17/06/2003,1000,17.81
15/07/2003,2000,24.99
15/07/2003,1500,24.03
15/07/2003,1000,19.8
15/07/2003,2500,25.04
15/07/2003,100,17.76
15/07/2003,500,18.53
13/08/2003,500,16.46
13/08/2003,100,15.48
13/08/2003,1500,18.96
13/08/2003,2500,24.53
13/08/2003,2000,23.29
13/08/2003,1000,17.94
08/09/2003,1000,19.26
08/09/2003,2500,23.98
08/09/2003,500,16.62
08/09/2003,1500,22.15
08/09/2003,2000,23.24
08/09/2003,100,16.4
14/10/2003,2500,22.74
14/10/2003,2000,22.22
14/10/2003,500,18.06
14/10/2003,1000,18.08
14/10/2003,100,18.03
14/10/2003,1500,18.82
12/11/2003,1500,20.11
12/11/2003,500,19.58
12/11/2003,2500,22.96
12/11/2003,2000,21.71
12/11/2003,100,19.56
12/11/2003,1000,19.6
04/12/2003,1000,19.1
04/12/2003,2500,21.99
04/12/2003,500,18.6
04/12/2003,2000,19.94
04/12/2003,1500,19.56
04/12/2003,100,18.52
20/01/2004,2500,21.43
20/01/2004,1500,20.16
20/01/2004,500,19.86
20/01/2004,1000,19.89
20/01/2004,100,19.82
20/01/2004,2000,20.69
18/02/2004,1000,18.55
18/02/2004,500,18.53
18/02/2004,2500,20.44
18/02/2004,100,18.51
18/02/2004,1500,18.78
18/02/2004,2000,19.99
16/03/2004,100,17.92
16/03/2004,2000,20
16/03/2004,2500,20.26
16/03/2004,1500,18.49
16/03/2004,1000,18.08
16/03/2004,500,17.94
15/04/2004,2500,18.68
15/04/2004,1000,16.18
15/04/2004,100,11.66
15/04/2004,1500,16.83
15/04/2004,500,13.17
15/04/2004,2000,16.97
11/05/2004,500,12.92
11/05/2004,2000,16.62
11/05/2004,100,12.72
11/05/2004,1500,14.99
11/05/2004,2500,18.06
11/05/2004,1000,14.48
21/06/2004,1500,20.28
21/06/2004,2500,22.11
21/06/2004,500,15.39
21/06/2004,2000,20.9
21/06/2004,1000,18.1
21/06/2004,100,15.33
13/07/2004,1000,19.51
13/07/2004,2500,22.3
13/07/2004,500,17.56
13/07/2004,1500,21.01
13/07/2004,2000,22.04
13/07/2004,100,17.55
10/08/2004,2000,21.91
10/08/2004,500,17.18
10/08/2004,1500,18.83
10/08/2004,1000,17.72
10/08/2004,2500,22.48
10/08/2004,100,17.11
13/09/2004,1000,20.93
13/09/2004,1500,21.06
13/09/2004,100,20.63
13/09/2004,2000,21.96
13/09/2004,2500,22.13
13/09/2004,500,20.74
13/10/2004,1000,24.05
13/10/2004,500,21.56
13/10/2004,2000,24.34
13/10/2004,2500,24.46
13/10/2004,1500,24.31
13/10/2004,100,21.25
09/11/2004,2500,22.76
09/11/2004,2000,21.14
09/11/2004,100,18.33
09/11/2004,1500,20.52
09/11/2004,1000,19.7
09/11/2004,500,19.07
15/12/2004,500,19.42
15/12/2004,2500,20.46
15/12/2004,100,19.39
15/12/2004,2000,19.52
15/12/2004,1000,19.45
15/12/2004,1500,19.47
18/01/2005,100,20.37
18/01/2005,2000,24.77
18/01/2005,2500,24.92
18/01/2005,500,20.38
18/01/2005,1000,20.41
18/01/2005,1500,23.39
22/02/2005,1500,16.84
22/02/2005,2500,20.77
22/02/2005,1000,16.48
22/02/2005,500,16.43
22/02/2005,2000,19.85
22/02/2005,100,16.39
29/03/2005,1500,16.26
29/03/2005,2000,16.35
29/03/2005,500,16.17
29/03/2005,1000,15.23
29/03/2005,2500,19.28
29/03/2005,100,16.1
26/04/2005,1000,15.62
26/04/2005,100,15.61
26/04/2005,500,15.61
26/04/2005,2500,20.45
26/04/2005,2000,18.61
26/04/2005,1500,15.62
20/05/2005,500,14.16
20/05/2005,2500,24.43
20/05/2005,2000,22.28
20/05/2005,1000,19.47
20/05/2005,100,13.95
20/05/2005,1500,21.19
21/06/2005,2500,25.66
21/06/2005,100,15.4
21/06/2005,2000,24.43
21/06/2005,1000,18.9
21/06/2005,1500,22.53
21/06/2005,500,15.66
28/07/2005,100,13.72
28/07/2005,1000,16.63
28/07/2005,500,14.14
28/07/2005,2500,24.72
28/07/2005,2000,24.49
28/07/2005,1500,21.78
11/08/2005,2000,23.67
11/08/2005,1000,16.51
11/08/2005,1500,21.28
11/08/2005,100,15.47
11/08/2005,2500,24.54
11/08/2005,500,15.48
14/09/2005,1500,17.97
14/09/2005,2500,23.25
14/09/2005,100,14.97
14/09/2005,1000,16.51
14/09/2005,2000,20.92
14/09/2005,500,15.27
26/10/2005,500,16.72
26/10/2005,2000,19.73
26/10/2005,2500,22.32
26/10/2005,100,16.7
26/10/2005,1000,17.4
26/10/2005,1500,18.13
15/11/2005,500,20.22
15/11/2005,1500,22.36
15/11/2005,1000,21.21
15/11/2005,2000,23.7
15/11/2005,100,20.08
15/11/2005,2500,24.34
13/12/2005,2000,22.22
13/12/2005,100,17.91
13/12/2005,1500,20.91
13/12/2005,2500,25.03
13/12/2005,500,19.51
13/12/2005,1000,20.64
17/01/2006,1500,20.59
17/01/2006,100,19.89
17/01/2006,1000,20
17/01/2006,2500,22.05
17/01/2006,2000,21.1
17/01/2006,500,19.91
14/02/2006,100,16.53
14/02/2006,2000,19.28
14/02/2006,1500,18.4
14/02/2006,1000,17.25
14/02/2006,2500,19.79
14/02/2006,500,16.72
14/03/2006,1000,17.72
14/03/2006,500,17.36
14/03/2006,2500,19.02
14/03/2006,2000,17.85
14/03/2006,1500,17.83
14/03/2006,100,17.29
21/04/2006,2500,25.9
21/04/2006,500,16.97
21/04/2006,1000,19.84
21/04/2006,2000,24.05
21/04/2006,1500,22.2
21/04/2006,100,16.57
17/05/2006,2000,20.27
17/05/2006,1500,17.16
17/05/2006,1000,16.96
17/05/2006,2500,25.44
17/05/2006,100,12.65
17/05/2006,500,14.19
21/06/2006,1000,17.95
21/06/2006,100,16.36
21/06/2006,2000,23.87
21/06/2006,1500,21.33
21/06/2006,2500,25.44
21/06/2006,500,16.38
27/07/2006,1000,17.6
27/07/2006,100,12.5
27/07/2006,2000,24
27/07/2006,1500,21.8
27/07/2006,2500,24
27/07/2006,500,12.6
17/08/2006,2500,24.3
17/08/2006,2000,23.82
17/08/2006,1000,18.78
17/08/2006,100,16.85
17/08/2006,1500,21.34
17/08/2006,500,17.05
20/09/2006,2000,24.47
20/09/2006,2500,24.88
20/09/2006,1500,21.65
20/09/2006,100,20.08
20/09/2006,500,20.6
20/09/2006,1000,21.26
11/10/2006,2500,23.81
11/10/2006,100,20.14
11/10/2006,1000,20.26
11/10/2006,500,20.13
11/10/2006,1500,21.05
11/10/2006,2000,23.17
14/11/2006,500,20.53
14/11/2006,1500,20.55
14/11/2006,1000,20.53
14/11/2006,2000,21.06
14/11/2006,100,20.51
14/11/2006,2500,22.73
12/12/2006,2500,23
12/12/2006,1000,22.59
12/12/2006,500,22.47
12/12/2006,100,22.46
12/12/2006,1500,22.64
12/12/2006,2000,22.91
22/02/2007,2500,21.36
22/02/2007,2000,21.27
22/02/2007,1000,19.81
22/02/2007,1500,20.85
22/02/2007,500,19.59
22/02/2007,100,18.42
15/03/2007,2500,19.08
15/03/2007,100,13.16
15/03/2007,1000,15
15/03/2007,1500,16.43
15/03/2007,500,13.31
15/03/2007,2000,18.02
05/04/2007,1000,15.51
05/04/2007,500,15.56
05/04/2007,100,15.5
05/04/2007,2500,21.06
05/04/2007,2000,19.73
05/04/2007,1500,15.56
04/05/2007,500,15.51
04/05/2007,1000,15.95
04/05/2007,2500,20.4
04/05/2007,1500,16.87
04/05/2007,100,15.27
04/05/2007,2000,19.68
14/05/2007,1500,17.32
14/05/2007,100,15.61
14/05/2007,2000,19.56
14/05/2007,2500,20.31
14/05/2007,1000,15.94
14/05/2007,500,15.62
14/06/2007,1500,16.06
14/06/2007,100,15.28
14/06/2007,2000,17.41
14/06/2007,1000,15.29
14/06/2007,500,15.26
14/06/2007,2500,19.66
12/07/2007,100,14.4
12/07/2007,1000,16.3
12/07/2007,1500,18.3
12/07/2007,500,14.5
12/07/2007,2000,19.5
12/07/2007,2500,19.7
16/08/2007,500,17.1
16/08/2007,1500,20.62
16/08/2007,2500,21.41
16/08/2007,100,16.78
16/08/2007,1000,19.76
16/08/2007,2000,21.12
12/09/2007,2500,20.98
12/09/2007,100,15.66
12/09/2007,1500,16.01
12/09/2007,500,15.72
12/09/2007,1000,15.79
12/09/2007,2000,19.92
16/10/2007,2000,19.83
16/10/2007,100,17.78
16/10/2007,500,17.81
16/10/2007,1500,18.63
16/10/2007,2500,20.55
16/10/2007,1000,17.84
13/11/2007,500,16.72
13/11/2007,2500,19.27
13/11/2007,2000,18.02
13/11/2007,1500,17.37
13/11/2007,100,16.69
13/11/2007,1000,16.87
11/12/2007,100,17.98
11/12/2007,2500,18.97
11/12/2007,1000,18.04
11/12/2007,1500,18.24
11/12/2007,500,18
11/12/2007,2000,18.5
17/01/2008,1500,17.9
17/01/2008,2500,17.9
17/01/2008,100,17.85
17/01/2008,1000,17.9
17/01/2008,500,17.87
17/01/2008,2000,17.9
19/02/2008,1500,18.78
19/02/2008,500,17.59
19/02/2008,2000,22.76
19/02/2008,100,17.39
19/02/2008,1000,18.7
19/02/2008,2500,23.15
16/04/2008,100,11.34
16/04/2008,1500,18.61
16/04/2008,1000,17.15
16/04/2008,500,13.62
16/04/2008,2000,19.78
16/04/2008,2500,20.69
20/05/2008,500,11.5
20/05/2008,1500,13.71
20/05/2008,2500,20.2
20/05/2008,100,11.47
20/05/2008,2000,19.56
20/05/2008,1000,11.5
24/06/2008,1000,16.97
24/06/2008,1500,18.97
24/06/2008,2500,21.38
24/06/2008,2000,20.85
24/06/2008,500,13.9
24/06/2008,100,12.4
09/07/2008,500,17.8
09/07/2008,1000,20.59
09/07/2008,100,17.4
09/07/2008,1500,21.75
09/07/2008,2500,23.64
09/07/2008,2000,22.93
19/08/2008,500,17.02
19/08/2008,1000,19.19
19/08/2008,2500,23.39
19/08/2008,1500,20.81
19/08/2008,2000,22.79
19/08/2008,100,16.12
15/09/2008,2500,22.95
15/09/2008,1500,19.06
15/09/2008,100,18.44
15/09/2008,500,18.46
15/09/2008,1000,18.97
15/09/2008,2000,19.72
16/09/2008,2500,22.79
16/09/2008,500,18.06
16/09/2008,1000,18.62
16/09/2008,100,17.92
16/09/2008,2000,20.63
16/09/2008,1500,18.64
17/09/2008,100,17.73
17/09/2008,1500,19
17/09/2008,2000,21.28
17/09/2008,1000,18.76
17/09/2008,500,18.2
17/09/2008,2500,23.27
18/09/2008,2500,23.3
18/09/2008,1500,19.11
18/09/2008,1000,18.86
18/09/2008,500,18.2
18/09/2008,2000,20.65
18/09/2008,100,17.36
27/10/2008,1500,22.41
27/10/2008,2000,23.6
27/10/2008,2500,24.04
27/10/2008,100,21.23
27/10/2008,1000,21.98
27/10/2008,500,21.25
17/11/2008,100,20.7
17/11/2008,500,20.71
17/11/2008,1500,22.69
17/11/2008,2500,23.97
17/11/2008,2000,23.87
17/11/2008,1000,20.85
08/12/2008,500,20.61
08/12/2008,1000,20.72
08/12/2008,100,20.54
08/12/2008,2500,22.58
08/12/2008,1500,20.9
08/12/2008,2000,21.84
19/01/2009,1500,19.93
19/01/2009,2500,20.33
19/01/2009,500,18.68
19/01/2009,100,18.66
19/01/2009,2000,20.15
19/01/2009,1000,19.39
19/01/2009,100,18.66
19/01/2009,500,18.68
19/01/2009,1000,19.39
19/01/2009,1500,19.93
19/01/2009,2000,20.15
19/01/2009,2500,20.33
10/02/2009,100,16.93
10/02/2009,500,16.95
10/02/2009,1000,17.04
10/02/2009,1500,17.48
10/02/2009,2000,17.77
10/02/2009,2500,18.11
02/03/2009,100,15.55
02/03/2009,500,15.62
02/03/2009,1000,15.9
02/03/2009,1500,16.93
02/03/2009,2000,17.44
02/03/2009,2500,17.51
24/04/2009,100,14.99
24/04/2009,500,15.77
24/04/2009,1000,16.02
24/04/2009,1500,16.4
24/04/2009,2000,17.21
24/04/2009,2500,19.73
20/05/2009,100,14.83
20/05/2009,500,14.92
20/05/2009,1000,15.17
20/05/2009,1500,18.98
20/05/2009,2000,20.16
20/05/2009,2500,21.11
23/06/2009,100,16.02
23/06/2009,500,16.03
23/06/2009,1000,16.03
23/06/2009,1500,19.28
23/06/2009,2000,20.63
23/06/2009,2500,21.15
14/07/2009,100,16.45
14/07/2009,500,16.57
14/07/2009,1000,17.02
14/07/2009,1500,19.15
14/07/2009,2000,20.2
14/07/2009,2500,21.13
20/08/2009,100,15.61
20/08/2009,500,15.9
20/08/2009,1000,19.13
20/08/2009,1500,20.47
20/08/2009,2000,21.56
20/08/2009,2500,23.36
15/09/2009,100,17.93
15/09/2009,500,17.94
15/09/2009,1000,17.94
15/09/2009,1500,17.94
15/09/2009,2000,21.91
15/09/2009,2500,22.74
19/10/2009,100,19.31
19/10/2009,500,19.32
19/10/2009,1000,19.33
19/10/2009,1500,19.39
19/10/2009,2000,19.92
19/10/2009,2500,20.37
04/11/2009,0,
15/12/2009,100,17.17
15/12/2009,500,17.37
15/12/2009,1000,17.52
15/12/2009,1500,17.94
15/12/2009,2000,22.2
15/12/2009,2500,24.28
19/01/2010,100,17.45
19/01/2010,500,17.46
19/01/2010,1000,17.46
19/01/2010,1500,17.51
19/01/2010,2000,17.53
19/01/2010,2500,21.29
11/02/2010,0,
19/03/2010,100,16.61
19/03/2010,500,16.6
19/03/2010,1000,16.59
19/03/2010,1500,16.84
19/03/2010,2000,20.7
19/03/2010,2500,21.14
26/04/2010,100,13.79
26/04/2010,500,14.17
26/04/2010,1000,18.44
26/04/2010,1500,19.68
26/04/2010,2000,21.61
26/04/2010,2500,22.13
19/05/2010,100,13.54
19/05/2010,500,13.54
19/05/2010,1000,13.54
19/05/2010,1500,16.32
19/05/2010,2000,20.71
19/05/2010,2500,21.71
02/06/2010,100,13.05
02/06/2010,500,13.07
02/06/2010,1000,13.5
02/06/2010,1500,17.91
02/06/2010,2000,20.6
02/06/2010,2500,21.54
01/07/2010,100,12.73
01/07/2010,500,12.71
01/07/2010,1000,13.99
01/07/2010,1500,16.2
01/07/2010,2000,18.786
01/07/2010,2500,21.114
10/08/2010,100,12.5
10/08/2010,500,12.65
10/08/2010,1000,15.57
10/08/2010,1500,18.94
10/08/2010,2000,22.12
10/08/2010,2500,24.74
21/09/2010,100,15.34
21/09/2010,500,15.55
21/09/2010,1000,16.56
21/09/2010,1500,17.44
21/09/2010,2000,21.56
21/09/2010,2500,22.33
13/10/2010,100,16.27
13/10/2010,500,16.28
13/10/2010,1000,16.78
13/10/2010,1500,17.06
13/10/2010,2000,18.64
13/10/2010,2500,21.08
16/11/2010,100,19.34
16/11/2010,500,19.44
16/11/2010,1000,20.26
16/11/2010,1500,20.79
16/11/2010,2000,22.63
16/11/2010,2500,22.76
03/12/2010,0,
19/01/2011,0,
18/02/2011,100,18.46
18/02/2011,500,18.46
18/02/2011,1000,18.46
18/02/2011,1500,18.53
18/02/2011,2000,22.67
18/02/2011,2500,23.05
08/03/2011,100,14.24
08/03/2011,500,16.22
08/03/2011,1000,17.17
08/03/2011,1500,17.84
08/03/2011,2000,18.79
08/03/2011,2500,22.3
19/04/2011,100,17
19/04/2011,500,16.95
19/04/2011,1000,17.48
19/04/2011,1500,18.67
19/04/2011,2000,20.947
19/04/2011,2500,21.575
13/05/2011,100,14.06
13/05/2011,500,14.19
13/05/2011,1000,15.75
13/05/2011,1500,16.59
13/05/2011,2000,18.87
13/05/2011,2500,20.88
21/06/2011,100,15.58
21/06/2011,500,15.79
21/06/2011,1000,18.14
21/06/2011,1500,20.66
21/06/2011,2000,21.79
21/06/2011,2500,22.14
25/07/2011,100,16.44
25/07/2011,500,16.87
25/07/2011,1000,17.85
25/07/2011,1500,20.26
25/07/2011,2000,21.44
25/07/2011,2500,22.46
01/08/2011,100,14.2
01/08/2011,500,14.23
01/08/2011,1000,15.89
01/08/2011,1500,17.54
01/08/2011,2000,21.4
01/08/2011,2500,22.84
01/08/2011,900,14.51
01/08/2011,2800,23.19
21/09/2011,100,20.648
21/09/2011,500,20.656
21/09/2011,1000,21.711
21/09/2011,1500,22.57
21/09/2011,2000,23.272
21/09/2011,2500,23.544
21/09/2011,2750,23.636
13/10/2011,0,
18/10/2011,0,
21/10/2011,0,
08/11/2011,100,20.82
08/11/2011,500,20.81
08/11/2011,1000,20.83
08/11/2011,1500,20.87
08/11/2011,2000,20.94
08/11/2011,2500,22.18
08/11/2011,2700,23.46
09/12/2011,0,
11/01/2012,100,21
11/01/2012,500,21
11/01/2012,1000,21.01
11/01/2012,1500,21.1
11/01/2012,2000,22.11
11/01/2012,2500,22.39
11/01/2012,2700,22.37
13/02/2012,0,
13/03/2012,100,16.032
13/03/2012,500,16.032
13/03/2012,1000,16.038
13/03/2012,1500,16.077
13/03/2012,2000,17.877
13/03/2012,2500,18.972
10/04/2012,100,16.295
10/04/2012,500,16.297
10/04/2012,1000,16.317
10/04/2012,1500,16.992
10/04/2012,2000,17.394
10/04/2012,2500,17.923
14/05/2012,100,13.3
14/05/2012,500,13.47
14/05/2012,1000,14.43
14/05/2012,1500,16.33
14/05/2012,2000,17.66
14/05/2012,2500,17.77
26/06/2012,100,14.673
26/06/2012,500,14.677
26/06/2012,1000,15.239
26/06/2012,1500,16.737
26/06/2012,2000,17.87
26/06/2012,2500,18.803
16/07/2012,100,15.194
16/07/2012,500,15.198
16/07/2012,1000,15.957
16/07/2012,1500,16.906
16/07/2012,2000,18.362
16/07/2012,2500,18.639
07/08/2012,100,16.829
07/08/2012,500,16.892
07/08/2012,1000,18.795
07/08/2012,1500,19.056
07/08/2012,2000,20.708
07/08/2012,2500,22.979
27/09/2012,100,18.947
27/09/2012,500,18.996
27/09/2012,1000,22.378
27/09/2012,1500,22.639
27/09/2012,2000,22.806
27/09/2012,2500,22.953
02/10/2012,100,21.019
02/10/2012,500,21.075
02/10/2012,1000,21.487
02/10/2012,1500,22.216
02/10/2012,2000,22.903
02/10/2012,2500,23.584
06/11/2012,100,18.926
06/11/2012,500,18.933
06/11/2012,1000,18.961
06/11/2012,1500,19.607
06/11/2012,2000,21.243
06/11/2012,2500,21.6
04/12/2012,100,18.054
04/12/2012,500,18.089
04/12/2012,1000,19.133
04/12/2012,1500,19.511
04/12/2012,2000,19.696
04/12/2012,2500,19.838
01/01/2013,0,
06/02/2013,100,15.576
06/02/2013,500,15.579
06/02/2013,1000,15.592
06/02/2013,1500,15.891
06/02/2013,2000,18.101
06/02/2013,2500,19.653
05/03/2013,100,14.043
05/03/2013,500,15.086
05/03/2013,1000,15.344
05/03/2013,1500,15.427
05/03/2013,2000,17.575
05/03/2013,2500,20.356
03/04/2013,100,12.769
03/04/2013,500,13.351
03/04/2013,1000,13.774
03/04/2013,1500,13.926
03/04/2013,2000,14.144
03/04/2013,2500,14.648
24/05/2013,100,13.05
24/05/2013,500,15.151
24/05/2013,1000,13.225
24/05/2013,1500,14.745
24/05/2013,2000,20.398
24/05/2013,2500,21.782
04/06/2013,100,12.564
04/06/2013,500,12.563
04/06/2013,1000,12.553
04/06/2013,1500,12.661
04/06/2013,2000,17.676
04/06/2013,2500,21.715
04/07/2013,100,13.121
04/07/2013,500,14.671
04/07/2013,1000,19.573
04/07/2013,1500,21.635
04/07/2013,2000,23.198
04/07/2013,2500,24.791
28/08/2013,100,15.817
28/08/2013,500,16.95
28/08/2013,1000,18.52
28/08/2013,1500,18.783
28/08/2013,2000,22.464
28/08/2013,2500,24.224
24/09/2013,100,15.508
24/09/2013,500,15.517
24/09/2013,1000,16.443
24/09/2013,1500,17.276
24/09/2013,2000,20.144
24/09/2013,2500,23.057
01/10/2013,100,16.389
01/10/2013,500,16.651
01/10/2013,1000,17.149
01/10/2013,1500,20.35
01/10/2013,2000,22.386
01/10/2013,2500,23.574
05/11/2013,100,17.68
05/11/2013,500,17.695
05/11/2013,1000,17.783
05/11/2013,1500,19.424
05/11/2013,2000,23.937
05/11/2013,2500,24.343
03/12/2013,100,19.642
03/12/2013,500,19.644
03/12/2013,1000,19.669
03/12/2013,1500,23.003
03/12/2013,2000,25.287
03/12/2013,2500,25.661
25/02/2014,100,16.62
25/02/2014,500,16.653
25/02/2014,1000,17.392
25/02/2014,1500,18.227
25/02/2014,2000,19.332
25/02/2014,2500,21.489
05/03/2014,100,17.57
05/03/2014,500,18.119
05/03/2014,1000,18.864
05/03/2014,1500,20.255
05/03/2014,2000,20.862
05/03/2014,2500,21.751
15/04/2014,100,17.058
15/04/2014,500,17.091
15/04/2014,1000,17.502
15/04/2014,1500,18.141
15/04/2014,2000,19.611
15/04/2014,2500,22.47
07/05/2014,100,15.218
07/05/2014,500,16.101
07/05/2014,1000,17.44
07/05/2014,1500,18.992
07/05/2014,2000,20.926
07/05/2014,2500,22.182
21/06/2014,100,14.31
21/06/2014,500,14.332
21/06/2014,1000,15.212
21/06/2014,1500,16.205
21/06/2014,2000,18.822
21/06/2014,2500,20.736
08/07/2014,100,15.471
08/07/2014,500,15.569
08/07/2014,1000,18.259
08/07/2014,1500,20.105
08/07/2014,2000,21.476
08/07/2014,2500,22.54
28/08/2014,100,15.589
28/08/2014,500,16.245
28/08/2014,1000,21.71
28/08/2014,1500,24.496
28/08/2014,2000,24.588
28/08/2014,2500,25.374
23/09/2014,100,16.236
23/09/2014,500,16.234
23/09/2014,1000,16.276
23/09/2014,1500,16.511
23/09/2014,2000,16.606
23/09/2014,2500,25.082
21/10/2014,100,
21/10/2014,500,17.856
21/10/2014,1000,18.726
21/10/2014,1500,19.024
21/10/2014,2000,19.23
21/10/2014,2500,24.172
18/11/2014,100,20.725
18/11/2014,500,20.723
18/11/2014,1000,20.73
18/11/2014,1500,20.75
18/11/2014,2000,20.856
18/11/2014,2500,23.779
16/12/2014,100,19.53
16/12/2014,500,19.536
16/12/2014,1000,19.563
16/12/2014,1500,19.659
16/12/2014,2000,20.821
16/12/2014,2500,23.783
06/01/2015,100,23.643
06/01/2015,500,23.658
06/01/2015,1000,23.708
06/01/2015,1500,24.21
06/01/2015,2000,25.244
06/01/2015,2500,24.478
23/02/2015,100,23.325
23/02/2015,500,23.356
23/02/2015,1000,23.727
23/02/2015,1500,24.086
23/02/2015,2000,24.282
23/02/2015,2500,24.292
17/03/2015,100,18.303
17/03/2015,500,18.586
17/03/2015,1000,18.938
17/03/2015,1500,21.427
17/03/2015,2000,23.12
17/03/2015,2500,23.619
21/04/2015,100,16.058
21/04/2015,500,16.156
21/04/2015,1000,16.351
21/04/2015,1500,17.184
21/04/2015,2000,20.001
21/04/2015,2500,22.179
12/05/2015,100,16.564
